11055,9807,9345,9029,8790,8561,8594,8042,7412,7016,6808,6736,6517,6220,5898,5697,5697,5031,4190,4796,11401,10581,10142,9782,9213,8768,8243,7943,7709,7679,7663,7808,7767,5955,5288,4488,3953,3321,2790,2465,2548,2881,3687,14645,13399,12364,11269,9677,8500,7212,5632,4944,4136,2971,1931,1110,0,1192,2143,3201,4036,5234,5967,6392,7352,9127,10116,11114,11890,13008,14234,14518,13381,12323,10925,10921,10967,11529,11634,10730,10040,15369,14219,13565,13380,13167,13299,13448,13299,13714,12342,11325,8739,7514,6684,5334,3174,2764,2475,2733,8601,7203,6106,5232,5674,6226,5902,5922,6024,5904,6520,7675,8508,9722,10975,9601,8808,7745,6879,4627,3936,4203,10704,11526,12675,13687,15539,16755,17885,19818,21563,23280,22569,21735,21056,19444,18282,17665,16221,14878,13992,12691,10789,9766,9105,8817,8519,18440,17082,16017,14778,13329,12699,11202,10019,9059,7932,6991,4645,1769,686,664,1466,
12080,10840,10425,10140,9932,9729,9776,9231,8602,8209,7996,7916,7674,7352,6970,6692,6621,5855,4831,5128,12075,11347,11035,10718,10190,9769,9276,9022,8828,8831,8835,8990,8957,7147,6476,5664,5110,4429,3791,3205,2917,2867,3390,15817,14567,13524,12419,10825,9652,8367,6793,6101,5294,4146,3122,2302,1192,0,951,2008,2880,4134,7093,7550,8532,10319,11309,12306,13082,14199,15424,15620,14500,13461,12099,12111,12157,12710,12791,11867,11146,16246,15105,14503,14380,14218,14379,14595,14479,14600,13247,12215,9564,8309,7429,5997,3692,3098,2432,1935,9773,8379,7288,6421,6832,7281,6860,6733,6746,6477,6875,8151,8971,10141,11359,10606,9847,8827,7997,5820,4954,5046,11655,12413,13484,14438,16192,17348,18450,20379,22082,24462,23749,22913,22233,20615,19448,18828,17374,16023,15144,13847,11953,10939,10297,10002,9640,18470,17134,16048,14788,13313,12671,11233,10015,9007,7890,7046,5036,2036,1650,1160,1582,
12917,11685,11302,11037,10850,10664,10721,10179,9552,9160,8945,8859,8604,8268,7850,7528,7414,6595,5479,5566,12669,12010,11786,11499,11001,10598,10127,9902,9733,9757,9773,9935,9906,8097,7424,6605,6042,5339,4654,3956,3484,3191,3440,16753,15502,14454,13342,11748,10577,9295,7727,7032,6228,5089,4072,3254,2143,951,0,1057,1989,3303,8005,8480,9474,11270,12260,13258,14033,15150,16374,16508,15401,14376,13038,13060,13105,13652,13718,12780,12039,16975,15842,15277,15199,15073,15253,15515,15422,15338,14001,12962,10276,9008,8102,6634,4304,3635,2792,1680,10712,9320,8234,7370,7762,8148,7670,7453,7409,7044,7284,8628,9431,10557,11742,11433,10697,9707,8902,6771,5815,5808,12442,13153,14165,15076,16754,17862,18941,20862,22531,25405,24690,23853,23172,21550,20380,19757,18297,16941,16067,14772,12884,11877,11248,10949,10545,18546,17232,16133,14862,13374,12727,11345,10111,9076,7983,7230,5513,2643,2560,2027,2197,
13878,12653,12300,12052,11883,11710,11774,11236,10609,10216,9998,9906,9638,9287,8837,8474,8320,7458,6272,6167,13356,12771,12637,12380,11913,11528,11079,10884,10741,10786,10814,10984,10960,9155,8481,7658,7089,6370,5656,4887,4296,3828,3814,17792,16537,15485,14366,12772,11605,10326,8764,8068,7266,6138,5128,4311,3201,2008,1057,0,1143,2503,9034,9524,10527,12327,13317,14314,15089,16205,17428,17494,16401,15390,14079,14114,14162,14705,14757,13809,13051,17791,16669,16144,16112,16023,16224,16535,16468,16166,14849,13804,11091,9817,8891,7403,5089,4381,3445,1955,11753,10365,9283,8423,8806,9142,8618,8324,8230,7783,7874,9268,10046,11123,12265,12386,11673,10710,9926,7827,6791,6698,13357,14023,14977,15842,17441,18497,19550,21461,23091,26457,25742,24903,24221,22596,21423,20799,19332,17972,17102,15811,13928,12926,12304,11999,11553,18717,17430,16322,15044,13549,12900,11589,10349,9296,8244,7598,6196,3518,3601,3044,3075,
14225,13026,12751,12557,12453,12346,12461,11960,11344,11011,10828,10770,10549,10233,9836,9517,9393,8554,7392,7311,14498,13903,13742,13470,12983,12584,12116,11888,11707,11709,11700,11838,11781,9917,9217,8353,7751,6975,6183,5282,4525,3858,3540,18682,17436,16398,15298,13705,12530,11243,9666,8976,8169,7007,5957,5119,4036,2880,1989,1143,0,1361,9605,10152,11210,13075,14085,15100,15883,17005,18237,18492,17379,16342,14961,14931,14879,15372,15346,14352,13538,18910,17784,17242,17182,17062,17241,17474,17330,17281,15955,14913,12209,10936,10015,8531,6210,5509,4584,3091,12638,11238,10137,9253,9443,9602,8973,8536,8360,7797,7687,9123,9860,10862,11944,12723,12067,11182,10470,8630,7804,7779,13608,14185,15035,15825,17301,18284,19301,21192,22770,27108,26385,25539,24849,23206,22017,21384,19893,18517,17667,16392,14540,13572,13100,12843,12519,18006,16747,15634,14355,12861,12213,10977,9740,8682,7683,7160,6168,3887,4302,4010,4153,
14840,13676,13485,13349,13311,13271,13435,12973,12371,12095,11945,11918,11740,11455,11103,10818,10716,9894,8747,8668,15859,15263,15085,14802,14302,13892,13409,13154,12942,12905,12864,12972,12887,10978,10259,9368,8742,7928,7082,6089,5214,4402,3781,19834,18597,17577,16494,14905,13726,12437,10852,10170,9364,8184,7114,6274,5234,4134,3303,2503,1361,0,10489,11086,12188,14106,15129,16159,16948,18073,19311,19746,18614,17556,16113,16021,15872,16313,16207,15172,14305,20262,19134,18579,18498,18352,18512,18675,18458,18630,17299,16258,13561,12289,11371,9890,7566,6868,5946,4438,13798,12393,11279,10378,10391,10376,9650,9071,8811,8132,7789,9241,9915,10810,11803,13338,12748,11951,11319,9737,9088,9111,14122,14596,15320,16018,17339,18229,19195,21055,22563,28006,27276,26423,25727,24067,22864,22223,20710,19321,18495,17241,15428,14501,14176,13965,13752,17311,16096,14982,13708,12226,11586,10465,9251,8203,7302,6960,6508,4744,5399,5288,5492,
5329,4093,3451,3069,2851,2802,3083,2841,2427,2756,3042,3412,3923,4287,4973,5632,6184,6516,6996,8379,11831,10569,9325,8699,7902,7349,6660,5944,5253,4642,4179,3895,3517,1953,1665,1734,2059,2665,3423,4405,5335,6234,7153,10120,9026,8226,7449,6152,5191,4315,3552,3576,3629,3823,4310,4928,5967,7093,8005,9034,9605,10489,0,767,1947,3965,4997,6046,6833,7932,9163,11079,9812,8587,6653,6092,5508,5844,5740,4775,4082,13960,12852,11859,11136,10441,10235,9458,8640,12404,11052,10305,8740,8074,7837,7466,6985,7251,7718,8620,4797,3759,3054,2651,650,1016,1939,3092,3708,4564,5937,5913,6511,7625,8795,4035,3119,1900,916,2484,5029,6120,5353,6457,7936,9173,11401,12852,14058,15926,17810,17519,16792,15942,15249,13601,12412,11780,10301,8938,8071,6788,4942,4027,4317,4522,5753,17263,15890,15015,13997,12840,12347,10792,10005,9492,8628,7585,5167,5751,5447,6416,6982,
5293,4106,3328,2823,2424,2194,2381,2083,1661,2052,2394,2802,3383,3816,4589,5314,5898,6339,6957,8367,11346,10060,8758,8119,7319,6769,6086,5351,4638,3986,3492,3173,2776,1456,1473,1942,2440,3176,4004,5032,5986,6896,7837,9362,8261,7459,6687,5412,4486,3696,3156,3322,3544,3974,4621,5315,6392,7550,8480,9524,10152,11086,767,0,1193,3218,4256,5307,6098,7204,8440,10318,9051,7824,5886,5336,4824,5228,5241,4365,3817,13292,12194,11183,10429,9711,9489,8691,7884,11754,10416,9703,8274,7695,7540,7312,7076,7412,7962,8976,4060,3101,2544,2355,718,1675,2676,3840,4458,5326,6700,6635,7206,8292,9436,4142,3204,1961,929,2389,4951,6033,5505,6675,8211,9478,11753,13230,14437,16281,18178,16956,16234,15390,14704,13073,11899,11277,9828,8489,7600,6298,4404,3420,3551,3761,5083,17916,16548,15689,14690,13555,13071,11522,10753,10252,9394,8352,5923,6341,5922,6788,7295,
5168,4123,3196,2551,1882,1294,1251,894,646,1400,1884,2349,3046,3598,4495,5304,5923,6529,7342,8766,10922,9597,8189,7528,6730,6199,5543,4784,4039,3308,2746,2319,1860,1613,2103,2869,3459,4260,5123,6175,7140,8055,9008,8173,7083,6309,5594,4427,3639,3136,3149,3544,3999,4697,5496,6251,7352,8532,9474,10527,11210,12188,1947,1193,0,2025,3064,4115,4907,6017,7255,9220,7951,6720,4742,4145,3685,4178,4373,3675,3406,12463,11394,10345,9514,8728,8456,7544,6693,10975,9679,9045,7917,7512,7507,7516,7636,8058,8702,9838,3110,2475,2381,2634,1815,2723,3773,4942,5562,6460,7831,7667,8184,9210,10301,4299,3406,2332,1652,2949,5337,6370,5663,6899,8492,9790,12116,13627,14832,16629,18538,15930,15217,14382,13704,12099,10950,10344,8943,7650,6736,5423,3495,2428,2384,2694,4328,18779,17423,16599,15639,14552,14088,12556,11834,11373,10541,9510,7113,7450,6935,7689,8124,
5528,4836,3871,3212,2436,1665,1033,1151,1734,2185,2556,2877,3520,4128,5067,5912,6528,7340,8387,9779,10520,9164,7606,6936,6191,5738,5195,4477,3789,3054,2524,2025,1701,3172,3858,4738,5368,6202,7087,8155,9130,10048,11013,6165,5113,4430,3905,3149,2888,3183,4077,4686,5351,6287,7214,8017,9127,10319,11270,12327,13075,14106,3965,3218,2025,0,1042,2094,2889,4006,5247,7447,6190,4969,2917,2139,1881,2649,3346,3213,3577,11246,10253,9144,8161,7240,6854,5662,4680,9884,8703,8253,7751,7674,7916,8293,8909,9432,10185,11463,2194,2633,3321,4003,3816,4654,5714,6872,7487,8411,9774,9488,9930,10868,11875,5184,4484,3805,3511,4526,6494,7397,6410,7659,9268,10571,12924,14462,15648,17350,19262,14224,13529,12717,12061,10520,9436,8870,7601,6447,5518,4265,2516,1557,719,1491,3674,20293,18960,18193,17296,16282,15850,14349,13696,13290,12497,11481,9132,9391,8774,9390,9731,
5883,5382,4464,3861,3155,2508,1971,2194,2764,3114,3414,3658,4222,4807,5713,6540,7137,8011,9132,10497,10569,9218,7613,6956,6267,5876,5420,4768,4165,3513,3079,2654,2471,4168,4872,5764,6398,7237,8125,9196,10171,11089,12056,5162,4163,3591,3282,2959,3104,3757,4890,5538,6248,7237,8193,9006,10116,11309,12260,13317,14085,15129,4997,4256,3064,1042,0,1052,1846,2964,4206,6662,5431,4244,2211,1181,1153,2097,3103,3345,3984,10812,9878,8747,7679,6678,6212,4799,3674,9545,8454,8124,7975,8060,8409,8934,9733,10288,11075,12397,2447,3323,4180,4937,4859,5649,6707,7855,8467,9401,10757,10412,10818,11709,12672,5784,5191,4676,4498,5495,7308,8150,6907,8129,9715,11002,13346,14887,16055,17701,19607,13319,12636,11838,11196,9697,8657,8121,6947,5904,4995,3845,2443,1870,1096,1775,3847,21035,19717,18980,18117,17143,16729,15246,14630,14254,13484,12478,10161,10423,9782,10356,10666,
6421,6089,5229,4681,4042,3482,2995,3245,3806,4097,4349,4538,5033,5587,6449,7248,7821,8741,9917,11251,10690,9359,7731,7101,6484,6163,5802,5232,4726,4170,3830,3479,3386,5184,5899,6799,7437,8280,9170,10243,11219,12138,13106,4159,3243,2858,2877,3099,3601,4490,5769,6440,7179,8208,9186,10006,11114,12306,13258,14314,15100,16159,6046,5307,4115,2094,1052,0,795,1918,3160,5926,4748,3643,1822,592,1171,2022,3233,3804,4626,10432,9569,8426,7281,6208,5659,3994,2674,9278,8297,8096,8299,8534,8976,9630,10586,11167,11983,13343,3039,4152,5103,5904,5911,6675,7729,8869,9477,10418,11767,11378,11754,12605,13528,6526,6023,5628,5521,6487,8165,8948,7546,8730,10280,11544,13866,15403,16551,18139,20034,12447,11779,11000,10377,8937,7958,7463,6422,5534,4679,3714,2822,2624,2012,2488,4252,21829,20526,19818,18986,18048,17649,16183,15598,15248,14496,13498,11206,11462,10798,11333,11614,
6859,6643,5830,5323,4731,4225,3769,4040,4601,4874,5106,5270,5729,6262,7094,7873,8429,9371,10578,11889,10908,9600,7970,7367,6809,6539,6246,5735,5294,4799,4511,4197,4140,5971,6689,7592,8231,9075,9965,11039,12015,12934,13902,3448,2659,2520,2865,3474,4159,5151,6494,7174,7925,8972,9960,10784,11890,13082,14033,15089,15883,16948,6833,6098,4907,2889,1846,795,0,1125,2366,5490,4387,3400,1956,1050,1657,2253,3487,4246,5160,10267,9468,8326,7130,6012,5399,3524,1989,9213,8326,8225,8675,9007,9506,10236,11284,11879,12710,14090,3664,4865,5851,6671,6705,7442,8493,9626,10230,11176,12519,12094,12446,13267,14158,7100,6661,6345,6289,7263,8870,9618,8043,9191,10707,11949,14246,15776,16907,18447,20331,11772,11116,10353,9747,8359,7436,6978,6058,5316,4528,3750,3262,3274,2785,3184,4740,22404,21114,20427,19620,18711,18324,16873,16313,15984,15248,14257,11988,12256,11582,12099,12364,
7499,7435,6689,6239,5709,5270,4855,5158,5724,5994,6214,6359,6787,7300,8101,8856,9392,10354,11588,12873,11399,10131,8518,7955,7474,7268,7052,6610,6238,5805,5563,5279,5248,7095,7814,8717,9356,10198,11088,12160,13136,14054,15019,2604,2188,2540,3296,4278,5112,6183,7575,8260,9021,10082,11077,11902,13008,14199,15150,16205,17005,18073,7932,7204,6017,4006,2964,1918,1125,0,1241,5128,4196,3464,2660,2108,2570,2864,4007,4948,5948,10242,9543,8418,7170,6014,5325,3200,1362,9341,8598,8630,9379,9820,10380,11192,12331,12940,13785,15184,4680,5940,6951,7783,7821,8509,9552,10672,11271,12222,13555,13077,13395,14169,15014,7911,7557,7347,7357,8381,9928,10641,8744,9836,11294,12497,14750,16264,17367,18837,20699,10787,10151,9413,8833,7531,6701,6307,5596,5097,4444,3977,4005,4234,3904,4259,5617,23167,21896,21243,20473,19607,19239,17811,17290,16993,16282,15304,13076,13380,12705,13208,13461,
8374,8438,7753,7348,6867,6474,6081,6399,6966,7226,7431,7558,7955,8448,9216,9946,10460,11438,12697,13953,11980,10765,9188,8674,8273,8130,7989,7615,7309,6933,6731,6476,6468,8333,9054,9958,10597,11440,12330,13402,14377,15296,16260,1952,2215,3025,4041,5265,6201,7331,8764,9454,10224,11299,12302,13130,14234,15424,16374,17428,18237,19311,9163,8440,7255,5247,4206,3160,2366,1241,0,4929,4260,3866,3654,3315,3738,3858,4874,5920,6965,10286,9708,8620,7347,6188,5447,3213,1515,9567,8986,9155,10194,10740,11356,12245,13478,14100,14961,16379,5826,7128,8160,9005,9061,9719,10756,11865,12458,13414,14737,14215,14503,15236,16037,8927,8643,8513,8570,9609,11089,11765,9660,10691,12086,13244,15441,16934,18005,19397,21232,9776,9171,8475,7938,6775,6095,5802,5390,5209,4743,4606,5031,5392,5137,5453,6637,24090,22839,22219,21485,20661,20310,18904,18418,18149,17460,16493,14297,14622,13939,14424,14660,
12330,12003,11114,10522,9809,9102,8480,8365,8661,8413,8311,8150,8120,8316,8658,9066,9343,10327,11665,12583,8274,7354,6123,5910,5975,6181,6482,6609,6815,6970,7182,7288,7592,9504,10215,11109,11737,12573,13456,14523,15489,16380,17398,3084,2940,3079,3630,5041,6185,7436,8998,9641,10433,11624,12704,13526,14518,15620,16508,17494,18492,19746,11079,10318,9220,7447,6662,5926,5490,5128,4929,0,1268,2499,4530,5513,7072,7742,8970,9710,10551,5441,5045,4095,2892,1982,1392,1968,3768,5031,4925,5528,7631,8644,9517,10825,12722,13441,14412,16012,6359,7675,8772,9683,10700,11941,12982,14151,14771,15643,17017,16880,17361,18315,19315,12427,11853,11252,10855,10353,10703,10946,13473,14651,16187,17436,19736,21266,22395,23916,25791,13257,12814,12307,11933,11158,10737,10557,10309,10101,9537,9090,8723,8499,6878,6557,6012,27697,26377,25630,24743,23722,23280,21763,21054,20571,19696,18640,16073,15451,14450,14482,14449,
11169,10795,9893,9291,8567,7849,7222,7097,7392,7156,7067,6923,6930,7162,7569,8037,8364,9363,10704,11702,8079,7011,5604,5270,5185,5301,5508,5540,5673,5770,5951,6037,6331,8255,8971,9872,10504,11345,12232,13304,14275,15171,16188,2708,2072,1891,2363,3809,4971,6239,7814,8471,9271,10461,11541,12370,13381,14500,15401,16401,17379,18614,9812,9051,7951,6190,5431,4748,4387,4196,4260,1268,0,1231,3272,4301,5911,6636,7873,8551,9356,6063,5447,4365,3090,1939,1188,1047,2889,5316,4865,5240,6978,7877,8700,9933,11723,12432,13393,14974,5109,6445,7552,8467,9439,10672,11714,12883,13503,14376,15750,15612,16095,17055,18063,11210,10616,9993,9586,9138,9621,9937,12284,13477,15028,16290,18605,20139,21280,22834,24718,13287,12787,12212,11777,10842,10293,10043,9626,9275,8641,8079,7566,7283,5612,5290,4862,26459,25135,24380,23485,22458,22014,20495,19786,19303,18432,17378,14820,14261,13287,13373,13377,
10049,9624,8708,8095,7362,6631,5999,5865,6165,5949,5883,5765,5826,6108,6601,7144,7529,8537,9871,10953,8119,6929,5388,4931,4666,4661,4732,4631,4652,4659,4790,4842,5119,7060,7783,8691,9329,10175,11068,12146,13121,14023,15039,2843,1733,926,1142,2665,3844,5129,6715,7387,8193,9378,10456,11291,12323,13461,14376,15390,16342,17556,8587,7824,6720,4969,4244,3643,3400,3464,3866,2499,1231,0,2056,3151,4815,5605,6840,7441,8203,6869,6103,4968,3743,2613,2017,1183,2357,5882,5154,5289,6559,7305,8057,9186,10837,11531,12476,14031,3920,5283,6401,7320,8223,9442,10485,11654,12275,13151,14525,14381,14865,15830,16844,10029,9413,8769,8355,7991,8646,9051,11133,12339,13905,15177,17505,19043,20194,21780,23673,13391,12841,12204,11713,10630,9957,9638,9047,8544,7837,7148,6463,6109,4382,4066,3843,25251,23923,23162,22261,21229,20784,19264,18555,18077,17211,16159,13615,13137,12198,12350,12398,
8075,7591,6665,6044,5305,4576,3950,3865,4229,4152,4195,4194,4455,4887,5598,6303,6808,7791,9064,10303,8956,7645,6015,5411,4866,4624,4391,3968,3663,3354,3264,3149,3313,5297,6037,6962,7612,8469,9372,10459,11443,12358,13362,3721,2491,1574,1085,1622,2578,3787,5316,6013,6812,7954,9007,9847,10925,12099,13038,14079,14961,16113,6653,5886,4742,2917,2211,1822,1956,2660,3654,4530,3272,2056,0,1242,2947,3842,5039,5497,6193,8655,7765,6624,5507,4477,4002,2805,2417,7463,6476,6303,6750,7160,7728,8591,9886,10530,11421,12894,2325,3722,4833,5740,6347,7462,8515,9684,10304,11200,12573,12371,12836,13785,14790,7986,7358,6722,6352,6394,7534,8147,9118,10338,11919,13202,15541,17082,18245,19869,21771,13410,12788,12063,11490,10185,9322,8891,8013,7252,6435,5530,4543,4082,2365,2210,2984,23195,21867,21107,20213,19194,18756,17245,16562,16115,15278,14239,11762,11548,10714,11040,11198,
6899,6494,5601,5017,4329,3688,3132,3252,3754,3925,4116,4251,4687,5214,6043,6823,7381,8321,9527,10838,10101,8772,7143,6516,5910,5601,5263,4720,4254,3748,3466,3171,3153,5050,5781,6698,7344,8197,9095,10177,11159,12079,13061,4029,2987,2433,2314,2529,3120,4102,5467,6152,6914,7983,8989,9819,10921,12111,13060,14114,14931,16021,6092,5336,4145,2139,1181,592,1050,2108,3315,5513,4301,3151,1242,0,1708,2601,3797,4297,5057,9883,9004,7862,6732,5678,5155,3626,2548,8705,7710,7503,7739,8010,8482,9189,10240,10840,11680,13076,2613,3833,4846,5690,5895,6792,7851,9007,9621,10549,11910,11589,11999,12889,13845,6914,6355,5857,5646,6300,7829,8569,7986,9188,10754,12028,14359,15898,17054,18659,20558,12822,12167,11403,10795,9392,8445,7968,6971,6114,5266,4306,3328,2986,1854,2151,3730,22192,20879,20150,19293,18324,17910,16426,15804,15418,14635,13620,11258,11357,10637,11108,11353,
5260,4989,4174,3684,3139,2752,2445,2926,3555,4066,4428,4719,5321,5917,6835,7668,8271,9130,10223,11601,11645,10300,8683,8035,7369,6997,6560,5918,5319,4662,4211,3764,3527,5024,5681,6525,7135,7944,8807,9852,10810,11720,12656,5084,4306,4019,4022,4012,4253,4890,5938,6561,7233,8159,9066,9858,10967,12157,13105,14162,14879,15872,5508,4824,3685,1881,1153,1171,1657,2570,3738,7072,5911,4815,2947,1708,0,964,2097,2640,3509,11590,10712,9570,8439,7376,6831,5123,3643,10408,9389,9130,9108,9213,9561,10063,10780,11310,12067,13338,3601,4421,5195,5883,5494,5997,7026,8128,8720,9676,10999,10506,10830,11627,12505,5443,5015,4780,4855,6391,8359,9236,6410,7579,9119,10378,12697,14233,15380,16967,18863,12348,11651,10836,10179,8642,7570,7017,5806,4750,3843,2721,1655,1663,2205,2926,4986,20749,19457,18771,17967,17070,16691,15251,14720,14424,13723,12755,10591,11136,10588,11251,11607,
4649,4587,3900,3541,3182,3044,2936,3542,4178,4792,5196,5526,6162,6766,7698,8539,9148,9982,11036,12429,12607,11263,9645,8998,8333,7960,7517,6865,6251,5574,5098,4630,4346,5651,6256,7047,7626,8400,9231,10244,11179,12077,12981,5468,4872,4757,4898,4973,5202,5775,6721,7314,7945,8804,9659,10426,11529,12710,13652,14705,15372,16313,5844,5228,4178,2649,2097,2022,2253,2864,3858,7742,6636,5605,3842,2601,964,0,1237,2084,3108,12439,11589,10445,9289,8200,7619,5774,4124,11300,10311,10076,10068,10152,10477,10928,11539,12041,12763,13978,4539,5267,5954,6572,5931,6187,7168,8213,8780,9743,11026,10412,10666,11379,12183,5071,4801,4811,5090,7030,9132,10046,5881,6988,8477,9707,11996,13524,14654,16197,18083,11752,11039,10206,9531,7944,6825,6243,4952,3828,2909,1757,1173,1817,3094,3850,5942,20302,19033,18388,17635,16802,16452,15055,14596,14368,13729,12798,10781,11568,11109,11853,12253,
3505,3641,3136,2972,2897,3096,3252,3953,4552,5287,5746,6133,6816,7428,8374,9222,9843,10612,11577,12991,13672,12321,10716,10059,9364,8958,8468,7779,7117,6396,5871,5369,5012,5962,6470,7161,7682,8390,9163,10118,11011,11882,12735,6603,6082,5994,6108,6058,6137,6527,7257,7786,8335,9070,9833,10552,11634,12791,13718,14757,15346,16207,5740,5241,4373,3346,3103,3233,3487,4007,4874,8970,7873,6840,5039,3797,2097,1237,0,1172,2255,13664,12801,11659,10513,9431,8856,7002,5314,12503,11484,11207,11031,11015,11261,11580,11972,12420,13076,14188,5450,5953,6465,6953,5960,5879,6771,7722,8249,9207,10429,9686,9862,10485,11215,4141,4056,4365,4887,7320,9612,10589,4785,5835,7287,8500,10776,12301,13425,14960,16846,11806,11073,10217,9519,7863,6671,6042,4588,3276,2366,1057,889,1992,3939,4738,6906,19216,17965,17353,16643,15868,15547,14193,13809,13654,13087,12205,10382,11484,11158,12016,12484,
2620,2521,1964,1846,1943,2391,2761,3475,3997,4803,5294,5722,6433,7038,7980,8820,9446,10139,11009,12432,13732,12376,10810,10141,9403,8952,8401,7672,6964,6210,5646,5129,4710,5289,5705,6308,6783,7441,8174,9093,9962,10818,11649,7550,6902,6659,6583,6247,6102,6257,6746,7204,7673,8300,8987,9669,10730,11867,12780,13809,14352,15172,4775,4365,3675,3213,3345,3804,4246,4948,5920,9710,8551,7441,5497,4297,2640,2084,1172,0,1087,14145,13222,12089,11002,9970,9452,7755,6183,12891,11787,11411,10949,10798,10947,11121,11306,11707,12307,13340,5408,5631,5953,6310,5074,4805,5653,6573,7091,8046,9260,8516,8704,9353,10119,3015,2885,3254,3885,6596,9010,10032,3806,4946,6478,7739,10063,11601,12756,14371,16274,12883,12145,11284,10580,8906,7694,7050,5542,4166,3322,2098,987,1658,3906,4701,6888,18218,16948,16307,15564,14756,14422,13052,12649,12484,11915,11036,9250,10473,10222,11148,11660,
1951,1488,895,1013,1525,2269,2835,3480,3874,4711,5213,5669,6384,6966,7884,8704,9325,9932,10695,12116,14002,12651,11131,10459,9693,9208,8611,7860,7125,6360,5778,5267,4810,4962,5253,5731,6137,6721,7395,8258,9091,9923,10721,8537,7815,7475,7267,6721,6391,6327,6556,6927,7298,7790,8381,9010,10040,11146,12039,13051,13538,14305,4082,3817,3406,3577,3984,4626,5160,5948,6965,10551,9356,8203,6193,5057,3509,3108,2255,1087,0,14768,13802,12683,11649,10663,10191,8619,7133,13445,12279,11822,11112,10836,10891,10918,10884,11230,11764,12703,5715,5669,5783,5986,4486,3938,4701,5558,6056,7004,8196,7431,7617,8281,9075,1964,1807,2357,3166,6169,8681,9739,2929,4144,5734,7027,9376,10917,12094,13777,15689,13845,13103,12237,11529,9843,8618,7966,6427,5028,4251,3115,1943,2120,4297,5043,7171,17246,15962,15296,14529,13696,13354,11973,11562,11399,10839,9970,8259,9650,9496,10498,11058,
16691,16082,15116,14450,13662,12844,12179,11789,11820,11242,10918,10562,10164,10016,9819,9749,9673,10391,11519,11859,5103,5131,5226,5640,6327,6857,7516,8124,8744,9318,9800,10159,10605,12054,12607,13324,13835,14535,15290,16221,17074,17849,18833,8517,8133,7775,7571,8128,8831,9663,10841,11269,11896,12960,13932,14626,15369,16246,16975,17791,18910,20262,13960,13292,12463,11246,10812,10432,10267,10242,10286,5441,6063,6869,8655,9883,11590,12439,13664,14145,14768,0,1158,2118,3151,4256,4917,7100,8952,1658,3055,4045,6701,7974,8903,10396,12702,13413,14371,15980,9366,10202,11022,11761,13411,14956,15877,16978,17565,18286,19603,19838,20468,21581,22725,16423,15671,14770,14068,12342,11491,11201,17652,18896,20498,21795,24145,25686,26861,28513,30418,18408,18031,17594,17270,16579,16178,15992,15674,15334,14676,14017,13198,12651,10541,9902,8209,31208,29840,28975,27951,26757,26236,24661,23760,23085,22072,20990,18251,16756,15546,15099,14777,
15738,15086,14115,13443,12651,11825,11162,10745,10749,10148,9812,9446,9032,8871,8662,8591,8521,9253,10398,10782,4268,4099,4076,4482,5172,5704,6367,6986,7619,8212,8706,9081,9534,10936,11476,12182,12688,13383,14134,15064,15915,16691,17676,8044,7510,7026,6692,7113,7755,8545,9696,10117,10739,11802,12774,13470,14219,15105,15842,16669,17784,19134,12852,12194,11394,10253,9878,9569,9468,9543,9708,5045,5447,6103,7765,9004,10712,11589,12801,13222,13802,1158,0,1143,2375,3536,4262,6494,8305,505,1897,2893,5578,6853,7790,9284,11579,12294,13258,14872,8313,9097,9894,10621,12294,13853,14762,15855,16439,17151,18462,18715,19355,20476,21630,15413,14642,13712,12985,11196,10335,10058,16663,17913,19520,20821,23174,24713,25895,27571,29480,18243,17826,17342,16977,16185,15708,15481,15063,14639,13941,13213,12292,11692,9541,8875,7110,30110,28740,27866,26833,25629,25105,23528,22619,21938,20922,19840,17099,15599,14391,13955,13645,
14614,13980,13012,12344,11553,10732,10068,9672,9702,9132,8817,8470,8099,7987,7864,7883,7883,8688,9901,10423,4516,3992,3520,3785,4383,4882,5513,6076,6667,7219,7690,8043,8488,9965,10534,11274,11803,12527,13305,14266,15143,15944,16942,7010,6412,5893,5550,6016,6715,7576,8807,9270,9931,11032,12035,12763,13565,14503,15277,16144,17242,18579,11859,11183,10345,9144,8747,8426,8326,8418,8620,4095,4365,4968,6624,7862,9570,10445,11659,12089,12683,2118,1143,0,1274,2432,3177,5408,7197,953,1365,2398,5135,6395,7346,8831,11073,11798,12775,14402,7247,8100,8948,9712,11317,12851,13782,14891,15483,16219,17546,17748,18370,19475,20613,14316,13557,12652,11953,10309,9643,9469,15554,16801,18406,19706,22058,23598,24777,26445,28353,17350,16909,16397,16009,15165,14653,14408,13956,13510,12804,12070,11155,10569,8436,7787,6106,29097,27731,26871,25854,24672,24157,22585,21701,21046,20048,18966,16238,14874,13693,13345,13089,
